angaza_id,area,daily_price,upfront_price,expected_repayment_days,registration_date,free_days_included,product_group,country
AC9947299,Area A,30,400,409,2/20/24,3,Product 1,Kenya
AC9947572,Area A,30,400,409,2/20/24,3,Product 1,Kenya
AC9948046,Area A,30,400,409,2/20/24,3,Product 1,Kenya
AC9952088,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9960288,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9967176,Area A,30,400,409,2/23/24,3,Product 1,Kenya
AC9969915,Area B,30,400,409,2/23/24,3,Product 1,Kenya
AC9976236,Area A,30,400,409,2/24/24,3,Product 1,Kenya
AC9980814,Area A,30,400,409,2/24/24,3,Product 1,Kenya
AC9983540,Area A,30,400,409,2/25/24,3,Product 1,Kenya
AC9982966,Area A,30,400,409,2/25/24,3,Product 1,Kenya
AC9398682,Area B,30,400,402,12/1/23,3,Product 1,Kenya
AC9407888,Area A,30,400,402,12/2/23,3,Product 1,Kenya
AC9421198,Area A,30,400,402,12/4/23,3,Product 1,Kenya
AC9424411,Area B,90,2450,381,12/5/23,3,Product 5,Kenya
AC9431412,Area A,30,400,402,12/6/23,3,Product 1,Kenya
AC9438503,Area A,30,400,402,12/7/23,3,Product 1,Kenya
AC9441689,Area A,30,400,402,12/7/23,3,Product 1,Kenya
AC9446253,Area B,30,400,402,12/8/23,3,Product 1,Kenya
AC9464566,Area B,30,400,402,12/11/23,3,Product 1,Kenya
AC9478160,Area A,30,400,402,12/13/23,3,Product 1,Kenya
AC9492953,Area B,30,400,402,12/15/23,3,Product 1,Kenya
AC9497761,Area A,30,400,402,12/15/23,3,Product 1,Kenya
AC9498212,Area A,40,750,402,12/15/23,3,Product 3,Kenya
AC9505658,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9507365,Area B,30,400,402,12/17/23,3,Product 1,Kenya
AC9508563,Area B,30,400,402,12/17/23,3,Product 1,Kenya
AC9525126,Area A,30,400,402,12/20/23,3,Product 1,Kenya
AC9546968,Area A,30,400,402,12/23/23,3,Product 1,Kenya
AC9547212,Area A,30,400,402,12/23/23,3,Product 1,Kenya
AC9549591,Area A,30,400,402,12/23/23,3,Product 1,Kenya
AC9558791,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9557153,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9557319,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9558897,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9562030,Area A,70,1300,402,12/25/23,3,Product 3,Kenya
AC9566980,Area A,30,400,402,12/26/23,3,Product 1,Kenya
AC9568779,Area A,30,400,402,12/27/23,3,Product 1,Kenya
AC9569116,Area A,30,400,402,12/27/23,3,Product 1,Kenya
AC9572929,Area A,30,400,402,12/27/23,3,Product 1,Kenya
AC9574568,Area B,30,400,402,12/27/23,3,Product 1,Kenya
AC9574605,Area A,30,400,402,12/27/23,3,Product 1,Kenya
AC9578599,Area A,60,950,402,12/28/23,3,Product 3,Kenya
AC9578273,Area B,70,1300,402,12/28/23,3,Product 3,Kenya
AC9583237,Area A,30,400,402,12/29/23,3,Product 1,Kenya
AC9591372,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9591484,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9593256,Area B,30,400,402,12/30/23,3,Product 1,Kenya
AC9597565,Area B,80,1900,578,12/31/23,3,Product 2,Kenya
AC9600562,Area B,60,1200,402,1/1/24,3,Product 3,Kenya
AC9602133,Area A,30,400,402,1/1/24,3,Product 1,Kenya
AC9604103,Area A,40,750,402,1/2/24,3,Product 3,Kenya
AC9603220,Area B,30,400,402,1/2/24,3,Product 1,Kenya
AC9618492,Area A,30,400,402,1/4/24,3,Product 1,Kenya
AC9623680,Area B,30,400,402,1/5/24,3,Product 1,Kenya
AC9631781,Area B,30,400,402,1/6/24,3,Product 1,Kenya
AC9632345,Area B,30,400,402,1/6/24,3,Product 1,Kenya
AC9635235,Area A,30,400,402,1/7/24,3,Product 1,Kenya
AC9636124,Area A,30,400,402,1/7/24,3,Product 1,Kenya
AC9652731,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9652389,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9661881,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9663422,Area B,80,1900,578,1/11/24,3,Product 2,Kenya
AC9663597,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9661608,Area B,30,400,402,1/11/24,3,Product 1,Kenya
AC9663873,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9674380,Area A,30,400,402,1/13/24,3,Product 1,Kenya
AC9686247,Area A,30,400,402,1/15/24,3,Product 1,Kenya
AC9684879,Area B,30,400,402,1/15/24,3,Product 1,Kenya
AC9694504,Area A,30,400,402,1/16/24,3,Product 1,Kenya
AC9690955,Area B,30,400,402,1/16/24,3,Product 1,Kenya
AC9692017,Area A,30,400,402,1/16/24,3,Product 1,Kenya
AC9696200,Area A,60,1200,402,1/17/24,3,Product 3,Kenya
AC9700121,Area A,30,400,402,1/17/24,3,Product 1,Kenya
AC9700565,Area A,30,400,402,1/17/24,3,Product 1,Kenya
AC9707885,Area A,30,400,402,1/18/24,3,Product 1,Kenya
AC9714757,Area B,30,400,402,1/19/24,3,Product 1,Kenya
AC9724446,Area A,30,400,402,1/21/24,3,Product 1,Kenya
AC9730591,Area A,30,400,402,1/22/24,3,Product 1,Kenya
AC9727606,Area A,30,400,402,1/22/24,3,Product 1,Kenya
AC9735546,Area B,60,950,402,1/23/24,3,Product 3,Kenya
AC9742501,Area A,30,400,402,1/24/24,3,Product 1,Kenya
AC9750540,Area A,30,400,402,1/25/24,3,Product 1,Kenya
AC9746603,Area A,30,400,402,1/25/24,3,Product 1,Kenya
AC9759520,Area A,30,400,402,1/27/24,3,Product 1,Kenya
AC9767169,Area A,30,400,402,1/28/24,3,Product 1,Kenya
AC9781805,Area A,30,400,402,1/30/24,3,Product 1,Kenya
AC9785330,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9785188,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9788843,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9789220,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9789471,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9790036,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9793998,Area A,30,400,402,2/1/24,3,Product 1,Kenya
AC9791843,Area B,30,400,402,2/1/24,3,Product 1,Kenya
AC9810717,Area A,90,2450,381,2/3/24,3,Product 5,Kenya
AC9811725,Area A,30,400,402,2/3/24,3,Product 1,Kenya
AC9812210,Area A,30,400,402,2/3/24,3,Product 1,Kenya
AC9816099,Area A,30,400,402,2/4/24,3,Product 1,Kenya
AC9816304,Area A,30,400,402,2/4/24,3,Product 1,Kenya
AC9817738,Area A,80,1900,578,2/4/24,3,Product 2,Kenya
AC9819288,Area B,80,1900,578,2/5/24,3,Product 2,Kenya
AC9827684,Area A,60,1100,409,2/6/24,3,Product 3,Kenya
AC9828033,Area B,80,1900,578,2/6/24,3,Product 2,Kenya
AC9831801,Area B,30,400,409,2/6/24,3,Product 1,Kenya
AC9836691,Area B,80,1900,578,2/7/24,3,Product 2,Kenya
AC9838260,Area B,60,850,409,2/7/24,3,Product 3,Kenya
AC9840415,Area A,30,300,409,2/7/24,3,Product 1,Kenya
AC9840483,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9844044,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9845928,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9850839,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9854364,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9858603,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9859042,Area A,60,1100,409,2/9/24,3,Product 3,Kenya
AC9860734,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9860790,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9863293,Area A,30,400,409,2/10/24,3,Product 1,Kenya
AC9872287,Area B,30,400,409,2/11/24,3,Product 1,Kenya
AC9870148,Area A,30,400,409,2/11/24,3,Product 1,Kenya
AC9870701,Area A,30,400,409,2/11/24,3,Product 1,Kenya
AC9881693,Area A,30,400,409,2/12/24,3,Product 1,Kenya
AC9889792,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9882408,Area B,90,2450,381,2/13/24,3,Product 5,Kenya
AC9893965,Area B,60,1100,409,2/14/24,3,Product 3,Kenya
AC9899282,Area A,30,400,409,2/14/24,3,Product 1,Kenya
AC9900108,Area A,30,400,409,2/14/24,3,Product 1,Kenya
AC9905246,Area B,30,400,409,2/15/24,3,Product 1,Kenya
AC9907047,Area A,30,400,409,2/15/24,3,Product 1,Kenya
AC9915174,Area A,30,400,409,2/16/24,3,Product 1,Kenya
AC9915659,Area A,30,400,409,2/16/24,3,Product 1,Kenya
AC9916341,Area A,30,400,409,2/16/24,3,Product 1,Kenya
AC9919954,Area B,30,400,409,2/17/24,3,Product 1,Kenya
AC9924531,Area B,60,850,409,2/17/24,3,Product 3,Kenya
AC9922214,Area A,80,2100,578,2/17/24,3,Product 2,Kenya
AC9920624,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9928594,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9927932,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9930010,Area B,30,400,409,2/18/24,3,Product 1,Kenya
AC9932902,Area A,30,400,409,2/19/24,3,Product 1,Kenya
AC9936010,Area B,30,400,409,2/19/24,3,Product 1,Kenya
AC9946194,Area A,30,400,409,2/20/24,3,Product 1,Kenya
AC9949577,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9949839,Area A,60,1100,409,2/21/24,3,Product 3,Kenya
AC9957824,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9949791,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9961027,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9966995,Area A,110,3000,381,2/23/24,3,Product 5,Kenya
AC9975773,Area A,30,400,409,2/24/24,3,Product 1,Kenya
AC9985487,Area A,30,400,409,2/25/24,3,Product 1,Kenya
AC9398986,Area B,70,700,544,12/1/23,3,Product 6,Kenya
AC9439562,Area B,30,400,402,12/7/23,3,Product 1,Kenya
AC9449707,Area A,30,400,402,12/8/23,3,Product 1,Kenya
AC9454285,Area A,80,1900,578,12/9/23,3,Product 2,Kenya
AC9459005,Area B,30,400,402,12/10/23,3,Product 1,Kenya
AC9459321,Area B,30,400,402,12/10/23,3,Product 1,Kenya
AC9458909,Area B,30,400,402,12/10/23,3,Product 1,Kenya
AC9463795,Area A,30,400,402,12/11/23,3,Product 1,Kenya
AC9464637,Area A,30,400,402,12/11/23,3,Product 1,Kenya
AC9465133,Area A,30,400,402,12/11/23,3,Product 1,Kenya
AC9468190,Area B,30,400,402,12/11/23,3,Product 1,Kenya
AC9469837,Area A,60,950,402,12/12/23,3,Product 3,Kenya
AC9479110,Area B,30,400,402,12/13/23,3,Product 1,Kenya
AC9482766,Area A,60,950,402,12/13/23,3,Product 3,Kenya
AC9485792,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9487813,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9493404,Area A,30,350,402,12/15/23,3,Product 1,Kenya
AC9494409,Area A,60,950,402,12/15/23,3,Product 3,Kenya
AC9507620,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9507231,Area B,30,400,402,12/17/23,3,Product 1,Kenya
AC9507914,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9515242,Area A,160,6400,543,12/18/23,3,Product 7,Kenya
AC9522136,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9520375,Area B,30,400,402,12/19/23,3,Product 1,Kenya
AC9522755,Area A,90,2450,381,12/19/23,3,Product 5,Kenya
AC9535825,Area B,30,400,402,12/21/23,3,Product 1,Kenya
AC9538628,Area B,90,2450,381,12/21/23,3,Product 5,Kenya
AC9544862,Area B,30,400,402,12/22/23,3,Product 1,Kenya
AC9547799,Area A,60,950,402,12/23/23,3,Product 3,Kenya
AC9549593,Area B,30,400,402,12/23/23,3,Product 1,Kenya
AC9553640,Area A,30,400,402,12/23/23,3,Product 1,Kenya
AC9558417,Area A,60,1200,402,12/24/23,3,Product 3,Kenya
AC9556152,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9574200,Area A,30,400,402,12/27/23,3,Product 1,Kenya
AC9575403,Area A,60,950,402,12/28/23,3,Product 3,Kenya
AC9581402,Area B,30,400,402,12/28/23,3,Product 1,Kenya
AC9575762,Area A,30,400,402,12/28/23,3,Product 1,Kenya
AC9582664,Area B,80,1900,578,12/29/23,3,Product 2,Kenya
AC9583892,Area A,30,400,402,12/29/23,3,Product 1,Kenya
AC9587292,Area A,30,400,402,12/29/23,3,Product 1,Kenya
AC9587299,Area B,30,400,402,12/29/23,3,Product 1,Kenya
AC9585372,Area A,30,400,402,12/29/23,3,Product 1,Kenya
AC9594305,Area B,30,400,402,12/30/23,3,Product 1,Kenya
AC9594373,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9594829,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9593442,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9593972,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9593579,Area A,60,950,402,12/30/23,3,Product 3,Kenya
AC9592180,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9598082,Area A,30,400,402,12/31/23,3,Product 1,Kenya
AC9600405,Area A,30,400,402,1/1/24,3,Product 1,Kenya
AC9605839,Area B,80,1900,578,1/2/24,3,Product 2,Kenya
AC9631928,Area A,30,400,402,1/6/24,3,Product 1,Kenya
AC9628038,Area A,30,400,402,1/6/24,3,Product 1,Kenya
AC9635293,Area B,30,400,402,1/7/24,3,Product 1,Kenya
AC9635549,Area A,30,400,402,1/7/24,3,Product 1,Kenya
AC9641509,Area A,30,400,402,1/8/24,3,Product 1,Kenya
AC9644043,Area A,40,750,402,1/9/24,3,Product 3,Kenya
AC9644241,Area B,60,950,402,1/9/24,3,Product 3,Kenya
AC9661557,Area A,60,1200,402,1/11/24,3,Product 3,Kenya
AC9663288,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9675798,Area A,30,400,402,1/13/24,3,Product 1,Kenya
AC9676173,Area B,30,400,402,1/13/24,3,Product 1,Kenya
AC9681726,Area B,30,400,402,1/14/24,3,Product 1,Kenya
AC9681775,Area A,30,400,402,1/14/24,3,Product 1,Kenya
AC9687917,Area A,30,400,402,1/15/24,3,Product 1,Kenya
AC9689491,Area A,30,400,402,1/16/24,3,Product 1,Kenya
AC9700890,Area B,30,400,402,1/17/24,3,Product 1,Kenya
AC9705418,Area A,30,400,402,1/18/24,3,Product 1,Kenya
AC9712042,Area A,30,400,402,1/19/24,3,Product 1,Kenya
AC9715589,Area A,30,400,402,1/19/24,3,Product 1,Kenya
AC9717638,Area B,80,1900,578,1/20/24,3,Product 2,Kenya
AC9721662,Area A,30,400,402,1/21/24,3,Product 1,Kenya
AC9723187,Area A,30,400,402,1/21/24,3,Product 1,Kenya
AC9731465,Area A,30,400,402,1/23/24,3,Product 1,Kenya
AC9737786,Area B,40,750,402,1/24/24,3,Product 3,Kenya
AC9739245,Area B,90,2450,381,1/24/24,3,Product 5,Kenya
AC9746066,Area A,80,1900,578,1/25/24,3,Product 2,Kenya
AC9757614,Area A,30,400,402,1/26/24,3,Product 1,Kenya
AC9757902,Area A,30,400,402,1/26/24,3,Product 1,Kenya
AC9762323,Area A,30,400,402,1/27/24,3,Product 1,Kenya
AC9761570,Area A,30,400,402,1/27/24,3,Product 1,Kenya
AC9768474,Area B,30,400,402,1/28/24,3,Product 1,Kenya
AC9772964,Area A,30,400,402,1/29/24,3,Product 1,Kenya
AC9781090,Area B,30,400,402,1/30/24,3,Product 1,Kenya
AC9783944,Area A,60,1200,402,1/31/24,3,Product 3,Kenya
AC9806075,Area A,30,400,402,2/2/24,3,Product 1,Kenya
AC9823135,Area A,30,400,409,2/5/24,3,Product 1,Kenya
AC9828860,Area B,80,1900,53,2/6/24,3,Product 2,Kenya
AC9858418,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9859145,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9854358,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9862148,Area A,160,5550,556,2/10/24,3,Product 7,Kenya
AC9871175,Area A,30,400,409,2/11/24,3,Product 1,Kenya
AC9872766,Area A,30,400,409,2/11/24,3,Product 1,Kenya
AC9873584,Area B,30,400,409,2/11/24,3,Product 1,Kenya
AC9875946,Area A,30,400,409,2/12/24,3,Product 1,Kenya
AC9886636,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9887358,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9891289,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9915687,Area B,30,400,409,2/16/24,3,Product 1,Kenya
AC9920238,Area B,30,400,409,2/17/24,3,Product 1,Kenya
AC9925763,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9930400,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9950029,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9950484,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9950828,Area B,30,400,409,2/21/24,3,Product 1,Kenya
AC9953796,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9957611,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9962164,Area B,30,400,409,2/22/24,3,Product 1,Kenya
AC9962313,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9973193,Area A,30,400,409,2/23/24,3,Product 1,Kenya
AC9968607,Area B,30,400,409,2/23/24,3,Product 1,Kenya
AC9980838,Area B,30,400,409,2/24/24,3,Product 1,Kenya
AC9983001,Area A,30,400,409,2/25/24,3,Product 1,Kenya
AC9993781,Area A,30,400,409,2/26/24,3,Product 1,Kenya
AC9993921,Area B,30,400,409,2/26/24,3,Product 1,Kenya
AC9402792,Area A,60,1200,402,12/1/23,3,Product 3,Kenya
AC9404801,Area A,30,400,402,12/1/23,3,Product 1,Kenya
AC9409190,Area A,30,400,402,12/2/23,3,Product 1,Kenya
AC9415285,Area A,30,400,402,12/4/23,3,Product 1,Kenya
AC9426117,Area B,30,400,402,12/5/23,3,Product 1,Kenya
AC9430986,Area B,30,400,402,12/6/23,3,Product 1,Kenya
AC9436617,Area A,40,750,402,12/7/23,3,Product 3,Kenya
AC9444162,Area A,60,1200,402,12/8/23,3,Product 3,Kenya
AC9454835,Area A,40,750,402,12/9/23,3,Product 3,Kenya
AC9455142,Area A,30,400,402,12/9/23,3,Product 1,Kenya
AC9466925,Area A,30,400,402,12/11/23,3,Product 1,Kenya
AC9464812,Area A,30,400,402,12/11/23,3,Product 1,Kenya
AC9463557,Area B,30,400,402,12/11/23,3,Product 1,Kenya
AC9473773,Area B,30,400,402,12/12/23,3,Product 1,Kenya
AC9483134,Area A,30,350,402,12/13/23,3,Product 1,Kenya
AC9484055,Area A,30,400,402,12/13/23,3,Product 1,Kenya
AC9486588,Area B,70,1300,402,12/14/23,3,Product 3,Kenya
AC9488777,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9492741,Area B,30,400,402,12/15/23,3,Product 1,Kenya
AC9498014,Area A,30,400,402,12/15/23,3,Product 1,Kenya
AC9498606,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9501114,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9501884,Area B,30,400,402,12/16/23,3,Product 1,Kenya
AC9501885,Area B,80,1900,578,12/16/23,3,Product 2,Kenya
AC9501855,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9508231,Area A,30,350,402,12/17/23,3,Product 1,Kenya
AC9509367,Area A,30,400,402,12/18/23,3,Product 1,Kenya
AC9514303,Area A,30,400,402,12/18/23,3,Product 1,Kenya
AC9524692,Area A,40,750,402,12/20/23,3,Product 3,Kenya
AC9527780,Area A,30,400,402,12/20/23,3,Product 1,Kenya
AC9535535,Area A,30,400,402,12/21/23,3,Product 1,Kenya
AC9538379,Area A,30,400,402,12/21/23,3,Product 1,Kenya
AC9535884,Area A,30,400,402,12/21/23,3,Product 1,Kenya
AC9539891,Area A,40,750,402,12/22/23,3,Product 3,Kenya
AC9546249,Area A,30,400,402,12/23/23,3,Product 1,Kenya
AC9551012,Area B,30,400,402,12/23/23,3,Product 1,Kenya
AC9552321,Area B,30,400,402,12/23/23,3,Product 1,Kenya
AC9556313,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9557073,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9556830,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9562989,Area A,30,400,402,12/25/23,3,Product 1,Kenya
AC9571354,Area B,70,1300,402,12/27/23,3,Product 3,Kenya
AC9582506,Area A,30,400,402,12/29/23,3,Product 1,Kenya
AC9591185,Area B,80,1900,578,12/30/23,3,Product 2,Kenya
AC9591703,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9596449,Area A,30,400,402,12/31/23,3,Product 1,Kenya
AC9601953,Area A,30,400,402,1/1/24,3,Product 1,Kenya
AC9604497,Area B,30,400,402,1/2/24,3,Product 1,Kenya
AC9607729,Area A,30,400,402,1/3/24,3,Product 1,Kenya
AC9615720,Area B,30,400,402,1/4/24,3,Product 1,Kenya
AC9615989,Area A,30,400,402,1/4/24,3,Product 1,Kenya
AC9632089,Area A,40,750,402,1/6/24,3,Product 3,Kenya
AC9629907,Area A,30,400,402,1/6/24,3,Product 1,Kenya
AC9633552,Area A,40,750,402,1/7/24,3,Product 3,Kenya
AC9635138,Area A,30,400,402,1/7/24,3,Product 1,Kenya
AC9639697,Area A,30,400,402,1/8/24,3,Product 1,Kenya
AC9640264,Area A,30,400,402,1/8/24,3,Product 1,Kenya
AC9650943,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9656447,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9658693,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9660644,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9664279,Area A,40,750,402,1/11/24,3,Product 3,Kenya
AC9670334,Area A,30,400,402,1/12/24,3,Product 1,Kenya
AC9678342,Area A,30,400,402,1/13/24,3,Product 1,Kenya
AC9680896,Area B,30,400,402,1/14/24,3,Product 1,Kenya
AC9682300,Area B,30,400,402,1/14/24,3,Product 1,Kenya
AC9686205,Area A,30,400,402,1/15/24,3,Product 1,Kenya
AC9691263,Area B,30,400,402,1/16/24,3,Product 1,Kenya
AC9733079,Area A,30,350,402,1/23/24,3,Product 1,Kenya
AC9733325,Area B,90,2450,381,1/23/24,3,Product 5,Kenya
AC9732734,Area A,30,400,402,1/23/24,3,Product 1,Kenya
AC9733532,Area A,60,1200,402,1/23/24,3,Product 3,Kenya
AC9743157,Area A,160,6400,543,1/24/24,3,Product 7,Kenya
AC9743720,Area A,30,400,402,1/24/24,3,Product 1,Kenya
AC9746472,Area A,30,400,402,1/25/24,3,Product 1,Kenya
AC9749743,Area A,30,400,402,1/25/24,3,Product 1,Kenya
AC9758536,Area A,40,750,402,1/27/24,3,Product 3,Kenya
AC9774129,Area A,30,400,402,1/29/24,3,Product 1,Kenya
AC9785351,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9788970,Area B,70,1300,402,1/31/24,3,Product 3,Kenya
AC9788988,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9793158,Area A,30,400,402,2/1/24,3,Product 1,Kenya
AC9797001,Area A,30,400,402,2/1/24,3,Product 1,Kenya
AC9797915,Area A,60,1200,402,2/1/24,3,Product 3,Kenya
AC9791878,Area B,30,400,402,2/1/24,3,Product 1,Kenya
AC9798541,Area A,30,400,402,2/1/24,3,Product 1,Kenya
AC9806318,Area A,30,400,402,2/2/24,3,Product 1,Kenya
AC9807885,Area A,30,400,402,2/3/24,3,Product 1,Kenya
AC9809043,Area B,60,950,402,2/3/24,3,Product 3,Kenya
AC9811132,Area A,30,400,402,2/3/24,3,Product 1,Kenya
AC9813354,Area B,80,1900,578,2/3/24,3,Product 2,Kenya
AC9808533,Area A,60,1200,402,2/3/24,3,Product 3,Kenya
AC9824524,Area B,90,2450,381,2/5/24,3,Product 5,Kenya
AC9827402,Area B,30,400,409,2/6/24,3,Product 1,Kenya
AC9837178,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9841904,Area A,30,300,409,2/7/24,3,Product 1,Kenya
AC9843188,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9845018,Area A,130,1900,676,2/8/24,3,Product 4,Kenya
AC9849611,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9850305,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9847326,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9856513,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9866041,Area A,30,400,409,2/10/24,3,Product 1,Kenya
AC9868922,Area A,30,400,409,2/11/24,3,Product 1,Kenya
AC9869681,Area B,30,400,409,2/11/24,3,Product 1,Kenya
AC9869959,Area A,60,1100,409,2/11/24,3,Product 3,Kenya
AC9870581,Area B,30,400,409,2/11/24,3,Product 1,Kenya
AC9876945,Area B,80,1900,578,2/12/24,3,Product 2,Kenya
AC9889900,Area B,30,400,409,2/13/24,3,Product 1,Kenya
AC9888393,Area A,110,3000,381,2/13/24,3,Product 5,Kenya
AC9882173,Area B,30,400,409,2/13/24,3,Product 1,Kenya
AC9884397,Area A,60,850,409,2/13/24,3,Product 3,Kenya
AC9899306,Area A,30,400,409,2/14/24,3,Product 1,Kenya
AC9898750,Area A,30,400,409,2/14/24,3,Product 1,Kenya
AC9932079,Area A,30,400,409,2/19/24,3,Product 1,Kenya
AC9942018,Area A,30,400,409,2/20/24,3,Product 1,Kenya
AC9945279,Area A,30,400,409,2/20/24,3,Product 1,Kenya
AC9949613,Area A,80,2100,578,2/21/24,3,Product 2,Kenya
AC9958014,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9958690,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9959935,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9974662,Area A,30,400,409,2/23/24,3,Product 1,Kenya
AC9974708,Area A,30,400,409,2/23/24,3,Product 1,Kenya
AC9974851,Area A,30,400,409,2/23/24,3,Product 1,Kenya
AC9982650,Area A,60,850,409,2/25/24,3,Product 3,Kenya
AC9991805,Area A,30,400,409,2/26/24,3,Product 1,Kenya
AC9993954,Area A,30,400,409,2/26/24,3,Product 1,Kenya
AC9400287,Area A,30,400,402,12/1/23,3,Product 1,Kenya
AC9413719,Area A,30,400,402,12/3/23,3,Product 1,Kenya
AC9415567,Area A,30,400,402,12/4/23,3,Product 1,Kenya
AC9417742,Area A,30,400,402,12/4/23,3,Product 1,Kenya
AC9431322,Area A,80,1900,578,12/6/23,3,Product 2,Kenya
AC9431844,Area A,30,400,402,12/6/23,3,Product 1,Kenya
AC9439591,Area A,30,400,402,12/7/23,3,Product 1,Kenya
AC9439714,Area B,30,400,402,12/7/23,3,Product 1,Kenya
AC9440407,Area A,60,1200,402,12/7/23,3,Product 3,Kenya
AC9446208,Area A,30,400,402,12/8/23,3,Product 1,Kenya
AC9446424,Area B,130,5450,683,12/8/23,3,Product 7,Kenya
AC9450367,Area A,30,400,402,12/8/23,3,Product 1,Kenya
AC9450178,Area A,30,400,402,12/8/23,3,Product 1,Kenya
AC9453833,Area B,30,400,402,12/9/23,3,Product 1,Kenya
